block,river_label,year,mode,location,angler_trips,total_salmon_harvest,catch_area_codes,tier,source_id,method,trips_per_salmon
WACoast,Quillayute,2024,unguided,boat,2013.6795394090116,1217.6146355932203,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=month; estimated; design-based PE (pe_period=month); trip_length_source=type_season; estimated_donor,1.6537905183998953
WACoast,Quillayute,2025,unguided,bank,5314.089514993753,970.0543624273141,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,5.4781357837478275
WACoast,Quillayute,2025,guided,boat,917.4707670807916,694.8688886138614,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.3203509066451096
WACoast,Quillayute,2025,unguided,boat,1933.7460783087456,1464.5698113861388,398|400|402|404|406,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.3203509066451096
WACoast,Satsop,2022,unguided,bank,4914.088470267484,2745.507,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.7898655768378968
WACoast,Satsop,2022,unguided,boat,1462.4193274248796,881.7103035714287,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.6586165790523812
WACoast,Satsop,2023,unguided,bank,8778.575022676285,1836.531,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,4.779976500628786
WACoast,Satsop,2023,unguided,boat,2997.8673095267586,1462.7779373015874,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,2.0494343215600983
WACoast,Satsop,2024,unguided,bank,6415.120173871222,3232.868833333333,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.9843428560189205
WACoast,Satsop,2024,unguided,boat,3077.20720103395,2585.0544549977385,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.190383898909643
WACoast,Satsop,2025,unguided,bank,6414.856747808881,1861.4283616883115,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,3.446201250522808
WACoast,Satsop,2025,unguided,boat,2268.3355050074656,1469.6480992559523,329,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,1.543454862531969
WACoast,Upper Chehalis,2023,unknown,bank,2745.1378835826513,57.82,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor; design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,47.47730687621327
WACoast,Upper Chehalis,2023,guided,boat,745.1068407725019,389.972955399061,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.9106628561204477
WACoast,Upper Chehalis,2023,unguided,boat,4064.219131486374,2127.1252112676057,315|317,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort; design-based PE (pe_period=month); trip_length_source=month; estimated,1.9106628561204475
