fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,is_total,harvest_est_week,harvest_est_month,harvest_cv_week,harvest_cv_month,harvest_diff,harvest_rel_diff
Humptulips salmon 2022,Standard,2022,11,358,boat,Chum,FALSE,30.578166666666664,37.38565714285714,0.2731584858740251,0.44565764006845116,-6.807490476190477,-0.18208829258177445
Humptulips salmon 2022,Standard,2022,11,358,boat,Coho,FALSE,622.6926666666667,720.1200285714285,0.0711983709019051,0.19074234237988572,-97.42736190476182,-0.13529322618347092
Humptulips salmon 2022,Standard,2022,11,358,boat,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2022,Standard,2022,12,358,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2022,Standard,2022,12,358,bank,TotalSalmon,TRUE,62.8255,67.48426666666666,0.26182903726199597,0.2875425059833055,-4.658766666666658,-0.06903485651964297
Humptulips salmon 2022,Standard,2022,12,358,bank,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2022,Standard,2022,12,358,bank,Coho,FALSE,62.8255,67.48426666666666,0.26182903726199597,0.2875425059833055,-4.658766666666658,-0.06903485651964297
Humptulips salmon 2022,Standard,2022,12,358,bank,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2022,Standard,2022,12,358,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2022,Standard,2022,12,358,boat,TotalSalmon,TRUE,34.902,32.628,0,0,2.274000000000001,0.06969474071349764
Humptulips salmon 2022,Standard,2022,12,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2022,Standard,2022,12,358,boat,Coho,FALSE,34.902,32.628,0,0,2.274000000000001,0.06969474071349764
Humptulips salmon 2022,Standard,2022,12,358,boat,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,9,358,bank,Chinook,FALSE,389.79066666666665,396.8906666666667,0.121965824263809,0.15665205007397895,-7.100000000000023,-0.017889057607804727
Humptulips salmon 2023,Standard,2023,9,358,bank,TotalSalmon,TRUE,487.40933333333334,520.4113333333333,0.04930192397752209,0.14880656018245572,-33.00200000000001,-0.06341522154910796
Humptulips salmon 2023,Standard,2023,9,358,bank,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,9,358,bank,Coho,FALSE,97.61866666666667,123.52066666666666,0.3657835227837545,0.40847521298714196,-25.901999999999987,-0.2096977024087736
Humptulips salmon 2023,Standard,2023,9,358,bank,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,9,358,bank,Sockeye,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,9,358,boat,Chinook,FALSE,1412.883,1416.5906666666665,0.04117393032792532,0.09640637972963473,-3.707666666666455,-0.0026173168819408114
Humptulips salmon 2023,Standard,2023,9,358,boat,TotalSalmon,TRUE,1962.964,2280.058666666667,0.05183505747777123,0.2091459955765046,-317.09466666666685,-0.13907302969982066
Humptulips salmon 2023,Standard,2023,9,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,9,358,boat,Coho,FALSE,550.082,863.47,0.11367721886065925,0.519049859880448,-313.38800000000003,-0.36294022953895333
Humptulips salmon 2023,Standard,2023,9,358,boat,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,9,358,boat,Sockeye,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,10,358,bank,Chinook,FALSE,117.40683333333334,111.27,0.2380843576256631,0.2297651907993218,6.1368333333333425,0.05515263173661672
Humptulips salmon 2023,Standard,2023,10,358,bank,TotalSalmon,TRUE,1012.5103333333334,979.3485,0.1480253484908778,0.13860514508129224,33.16183333333345,0.033861116174000824
Humptulips salmon 2023,Standard,2023,10,358,bank,Chum,FALSE,240.55533333333335,240.1785,0.1731478970012104,0.22444192044231143,0.37683333333333735,0.0015689719659892011
Humptulips salmon 2023,Standard,2023,10,358,bank,Coho,FALSE,654.5443333333334,627.8955,0.16744044021484236,0.17138746734031723,26.648833333333414,0.04244151030439526
Humptulips salmon 2023,Standard,2023,10,358,bank,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,10,358,bank,Sockeye,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,10,358,boat,Chinook,FALSE,149.97566666666665,81.6852,0.19132775946318167,0.31889929410031836,68.29046666666666,0.8360200705472554
Humptulips salmon 2023,Standard,2023,10,358,boat,TotalSalmon,TRUE,2518.6233333333334,2322.3250000000003,0.1524993573725179,0.13285364303821304,196.29833333333318,0.08452664176346254
Humptulips salmon 2023,Standard,2023,10,358,boat,Chum,FALSE,225.29083333333332,309.6187,0.711498448625925,0.46238102096627576,-84.32786666666667,-0.27236037961100756
Humptulips salmon 2023,Standard,2023,10,358,boat,Coho,FALSE,2143.3603333333335,1931.0233,0.14718785223191178,0.1477301965280332,212.33703333333347,0.10996088619610828
Humptulips salmon 2023,Standard,2023,10,358,boat,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,10,358,boat,Sockeye,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,11,358,bank,Chinook,FALSE,2.598,0,0.6324555320336759,NA,2.598,NA
Humptulips salmon 2023,Standard,2023,11,358,bank,TotalSalmon,TRUE,234.11066666666665,224.07,0.041164924068172466,0.2340426790954349,10.040666666666652,0.044810401511432375
Humptulips salmon 2023,Standard,2023,11,358,bank,Chum,FALSE,110.54733333333333,79.09083333333334,0.059111237095244296,0.3372994433424966,31.45649999999999,0.39772624303279974
Humptulips salmon 2023,Standard,2023,11,358,bank,Coho,FALSE,120.96433333333333,144.97916666666666,0.07959578869336148,0.2447675816177669,-24.01483333333333,-0.16564333956028163
Humptulips salmon 2023,Standard,2023,11,358,bank,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,11,358,bank,Sockeye,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,11,358,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,11,358,boat,TotalSalmon,TRUE,384.5695,398.54833333333335,0.11896130056812264,0.332714947584858,-13.978833333333341,-0.03507437408260815
Humptulips salmon 2023,Standard,2023,11,358,boat,Chum,FALSE,10.224,10.489999999999998,0.6222255627216321,0.8366600265340756,-0.26599999999999824,-0.025357483317445022
Humptulips salmon 2023,Standard,2023,11,358,boat,Coho,FALSE,374.348,388.0616666666667,0.13735007272913669,0.33870218532079827,-13.713666666666711,-0.03533888514282535
Humptulips salmon 2023,Standard,2023,11,358,boat,Pink,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2023,Standard,2023,11,358,boat,Sockeye,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,9,358,bank,Chinook,FALSE,495.7935,472.81600000000003,0.10563337582154346,0.1719320665000683,22.977499999999964,0.04859712869276835
Humptulips salmon 2024,Standard,2024,9,358,bank,TotalSalmon,TRUE,660.8588333333333,629.606,0.09274384396346229,0.15932799570546435,31.252833333333342,0.049638715852983205
Humptulips salmon 2024,Standard,2024,9,358,bank,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,9,358,bank,Coho,FALSE,165.06900000000002,156.79399999999998,0.22895292278994026,0.32598470775325905,8.275000000000034,0.05277625419340048
Humptulips salmon 2024,Standard,2024,9,358,boat,Chinook,FALSE,978.993,995.162,0.06647087704873843,0.19481919811135748,-16.168999999999983,-0.0162476059174285
Humptulips salmon 2024,Standard,2024,9,358,boat,TotalSalmon,TRUE,1301.8878333333334,1265.144,0.06068930290225374,0.17381707952451397,36.74383333333344,0.02904320246022069
Humptulips salmon 2024,Standard,2024,9,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,9,358,boat,Coho,FALSE,322.89116666666666,269.978,0.05167796977743761,0.3181470161852283,52.913166666666655,0.1959906609674368
Humptulips salmon 2024,Standard,2024,10,358,bank,Chinook,FALSE,118.54866666666666,132.62525,0.2247383702555176,0.3042993422436524,-14.076583333333332,-0.10613803429839591
Humptulips salmon 2024,Standard,2024,10,358,bank,TotalSalmon,TRUE,961.808,948.7491666666667,0.10202159387523128,0.08794155751704039,13.058833333333268,0.013764263297552235
Humptulips salmon 2024,Standard,2024,10,358,bank,Chum,FALSE,84.60400000000001,83.42291666666667,0.23694051663145674,0.26084789990144924,1.1810833333333477,0.014157780386085131
Humptulips salmon 2024,Standard,2024,10,358,bank,Coho,FALSE,758.6485,732.6939166666666,0.12192071750288556,0.09245665146619776,25.954583333333403,0.035423500513572896
Humptulips salmon 2024,Standard,2024,10,358,boat,Chinook,FALSE,129.74133333333333,159.66654545454546,0.07403449225793625,0.20764640783003419,-29.925212121212127,-0.18742318270881211
Humptulips salmon 2024,Standard,2024,10,358,boat,TotalSalmon,TRUE,1289.663,1333.4716363636362,0.09802689276313599,0.09677910505307413,-43.8086363636362,-0.03285306951342581
Humptulips salmon 2024,Standard,2024,10,358,boat,Chum,FALSE,16.778,11.906,0,0.5070031255451062,4.871999999999998,0.4092054426339659
Humptulips salmon 2024,Standard,2024,10,358,boat,Coho,FALSE,1143.1426666666666,1161.8970909090908,0.11196836056218773,0.12050868061743196,-18.754424242424193,-0.01614120939725425
Humptulips salmon 2024,Standard,2024,11,358,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,11,358,bank,TotalSalmon,TRUE,345.101,389.7735,0.2250399321005443,0.31973284119947964,-44.672500000000014,-0.11461143458957578
Humptulips salmon 2024,Standard,2024,11,358,bank,Chum,FALSE,152.908,179.7675,0.24850514674968896,0.48579660890639104,-26.859500000000025,-0.14941243550697442
Humptulips salmon 2024,Standard,2024,11,358,bank,Coho,FALSE,192.19299999999998,210.006,0.2147258380155887,0.22915905580894266,-17.813000000000017,-0.08482138605563659
Humptulips salmon 2024,Standard,2024,11,358,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,11,358,boat,TotalSalmon,TRUE,212.145,638.402,0.1198850440989546,0.12436006706993376,-426.25700000000006,-0.6676937102327374
Humptulips salmon 2024,Standard,2024,11,358,boat,Chum,FALSE,35.862,119.916,0,0,-84.054,-0.7009406584609227
Humptulips salmon 2024,Standard,2024,11,358,boat,Coho,FALSE,176.283,518.486,0.14427376820438007,0.1531221972002713,-342.203,-0.6600043202709427
Humptulips salmon 2024,Standard,2024,12,358,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,12,358,bank,TotalSalmon,TRUE,40.49166666666667,48.363523809523805,0.30498628577352865,0.2725801601752263,-7.871857142857138,-0.16276434227290532
Humptulips salmon 2024,Standard,2024,12,358,bank,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,12,358,bank,Coho,FALSE,40.49166666666667,48.363523809523805,0.30498628577352865,0.2725801601752263,-7.871857142857138,-0.16276434227290532
Humptulips salmon 2024,Standard,2024,12,358,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,12,358,boat,TotalSalmon,TRUE,11.4395,19.02075,0.6307319239149918,0.8997354108424375,-7.581249999999999,-0.39857786890632596
Humptulips salmon 2024,Standard,2024,12,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2024,Standard,2024,12,358,boat,Coho,FALSE,11.4395,19.02075,0.6307319239149918,0.8997354108424375,-7.581249999999999,-0.39857786890632596
Humptulips salmon 2025,Standard,2025,9,358,bank,Chinook,FALSE,543.304,510.1945,0.3263231956585942,0.20483326876505903,33.10949999999997,0.06489583874385155
Humptulips salmon 2025,Standard,2025,9,358,bank,TotalSalmon,TRUE,725.5328333333333,702.54125,0.19092580700392917,0.22119075529424834,22.991583333333324,0.0327263108512608
Humptulips salmon 2025,Standard,2025,9,358,bank,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,9,358,bank,Coho,FALSE,182.22883333333334,192.34675,0.23371809646628783,0.610341174952395,-10.117916666666645,-0.05260248310234847
Humptulips salmon 2025,Standard,2025,9,358,boat,Chinook,FALSE,1303.9814999999999,1629.6039999999998,0.044340424949578364,0.25168845817125757,-325.62249999999995,-0.19981694939384045
Humptulips salmon 2025,Standard,2025,9,358,boat,TotalSalmon,TRUE,1445.435,1763.49,0.03794176629422443,0.21962053458119027,-318.05500000000006,-0.18035543155901085
Humptulips salmon 2025,Standard,2025,9,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,9,358,boat,Coho,FALSE,141.44899999999998,133.88125,0.1532786269926514,0.3303451372352241,7.5677499999999895,0.0565258391298258
Humptulips salmon 2025,Standard,2025,10,358,bank,Chinook,FALSE,64.14,83.81868333333335,0.13430192300520483,0.3790370950589817,-19.678683333333353,-0.2347768128863873
Humptulips salmon 2025,Standard,2025,10,358,bank,TotalSalmon,TRUE,579.1923333333334,616.57975,0.09361932151133928,0.14298331128462463,-37.38741666666658,-0.06063678975293396
Humptulips salmon 2025,Standard,2025,10,358,bank,Chum,FALSE,38.909499999999994,30.078016666666667,0.403378738110373,0.473533350561383,8.831483333333328,0.2936192047237155
Humptulips salmon 2025,Standard,2025,10,358,bank,Coho,FALSE,476.14483333333334,502.68465000000003,0.11478311699069164,0.14539590764687793,-26.539816666666695,-0.05279615493862145
Humptulips salmon 2025,Standard,2025,10,358,boat,Chinook,FALSE,76.24766666666667,92.61508333333335,0.2737755951613102,0.3600141302697858,-16.36741666666667,-0.1767251734553677
Humptulips salmon 2025,Standard,2025,10,358,boat,TotalSalmon,TRUE,1147.2445,1240.0564166666668,0.09464091018451636,0.11283452947458512,-92.81191666666678,-0.07484491465005262
Humptulips salmon 2025,Standard,2025,10,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,10,358,boat,Coho,FALSE,1070.9975,1147.4412499999999,0.09054655431547264,0.1141790973666308,-76.44374999999991,-0.0666210579408749
Humptulips salmon 2025,Standard,2025,11,358,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,11,358,bank,TotalSalmon,TRUE,120.22200000000001,195.35878571428572,0.3942918775771235,0.33000074728775547,-75.13678571428571,-0.3846091970707376
Humptulips salmon 2025,Standard,2025,11,358,bank,Chum,FALSE,63.882,106.60767857142856,0.5666260782353799,0.3935569890459359,-42.72567857142857,-0.4007748704780378
Humptulips salmon 2025,Standard,2025,11,358,bank,Coho,FALSE,56.341,88.75296428571428,0.3204964583824339,0.40368272851891535,-32.411964285714284,-0.3651930337940423
Humptulips salmon 2025,Standard,2025,11,358,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,11,358,boat,TotalSalmon,TRUE,245.3535,432.4276,0.17628168162308844,0.21437568271725857,-187.0741,-0.43261369070799366
Humptulips salmon 2025,Standard,2025,11,358,boat,Chum,FALSE,14.918999999999999,35.6934,0.7865066581073936,0.6702260987934752,-20.7744,-0.5820235673822052
Humptulips salmon 2025,Standard,2025,11,358,boat,Coho,FALSE,230.4345,396.73420000000004,0.13949831187206146,0.18163340938834002,-166.29970000000003,-0.41917157633498703
Humptulips salmon 2025,Standard,2025,12,358,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,12,358,bank,TotalSalmon,TRUE,2.658,3.987,1,0.5773502691896257,-1.3290000000000002,-0.33333333333333337
Humptulips salmon 2025,Standard,2025,12,358,bank,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,12,358,bank,Coho,FALSE,2.658,3.987,1,0.5773502691896257,-1.3290000000000002,-0.33333333333333337
Humptulips salmon 2025,Standard,2025,12,358,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,12,358,boat,TotalSalmon,TRUE,14.195,31.229,0,0.9534625892455924,-17.034,-0.5454545454545454
Humptulips salmon 2025,Standard,2025,12,358,boat,Chum,FALSE,0,0,NA,NA,0,NA
Humptulips salmon 2025,Standard,2025,12,358,boat,Coho,FALSE,14.195,31.229,0,0.9534625892455924,-17.034,-0.5454545454545454
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,TotalSalmon,TRUE,381.258,468.3573333333334,0.03172841510925902,0.2711675475169309,-87.09933333333339,-0.18596769418221995
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,Chum,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,Coho,FALSE,381.258,468.3573333333334,0.03172841510925902,0.2711675475169309,-87.09933333333339,-0.18596769418221995
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,Chinook,FALSE,96.42633333333333,85.375,0.09051018832041018,0.27226785876503146,11.051333333333332,0.12944460712542702
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,TotalSalmon,TRUE,3504.0263333333332,3673.325,0.07530177011299019,0.10075168518599782,-169.29866666666658,-0.04608867080006985
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,Chum,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,Coho,FALSE,3407.603666666667,3587.9533333333334,0.07651590056450547,0.10540199600888354,-180.3496666666665,-0.0502653323250209
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,TotalSalmon,TRUE,381.258,468.3573333333334,0.03172841510925902,0.2711675475169309,-87.09933333333339,-0.18596769418221995
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,Chum,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,Coho,FALSE,381.258,468.3573333333334,0.03172841510925902,0.2711675475169309,-87.09933333333339,-0.18596769418221995
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,Chinook,FALSE,96.42633333333333,85.375,0.09051018832041018,0.27226785876503146,11.051333333333332,0.12944460712542702
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,TotalSalmon,TRUE,3504.0263333333332,3673.325,0.07530177011299019,0.10075168518599782,-169.29866666666658,-0.04608867080006985
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,Chum,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,Coho,FALSE,3407.603666666667,3587.9533333333334,0.07651590056450547,0.10540199600888354,-180.3496666666665,-0.0502653323250209
Lower Chehalis salmon 2023,Standard,2023,10,317,bank,Chinook,FALSE,14.161666666666665,16.994,0.632455532033676,0.7071067811865475,-2.8323333333333345,-0.16666666666666674
Lower Chehalis salmon 2023,Standard,2023,10,317,bank,TotalSalmon,TRUE,623.9545,461.768,0.14445282250503294,0.20845106380996012,162.18650000000008,0.3512294052424596
Lower Chehalis salmon 2023,Standard,2023,10,317,bank,Chum,FALSE,4.8886666666666665,14.666,0.632455532033676,0.7071067811865475,-9.777333333333335,-0.6666666666666667
Lower Chehalis salmon 2023,Standard,2023,10,317,bank,Coho,FALSE,604.9041666666667,430.10799999999995,0.14800644782833042,0.22808652767852686,174.79616666666675,0.40640064045929575
Lower Chehalis salmon 2023,Standard,2023,10,317,boat,Chinook,FALSE,3.835,5.7524999999999995,1,0.5773502691896258,-1.9174999999999995,-0.33333333333333326
Lower Chehalis salmon 2023,Standard,2023,10,317,boat,TotalSalmon,TRUE,2109.1995,1637.5185,0.07543849100188972,0.1877069117026547,471.68100000000027,0.2880462113863143
Lower Chehalis salmon 2023,Standard,2023,10,317,boat,Chum,FALSE,16.52166666666667,19.826,0.3181318093739337,0.47550730186216755,-3.3043333333333322,-0.1666666666666666
Lower Chehalis salmon 2023,Standard,2023,10,317,boat,Coho,FALSE,2088.8428333333336,1611.94,0.07741385650248475,0.19091569004831369,476.90283333333355,0.29585644213390916
Lower Chehalis salmon 2023,Standard,2023,10,NA,bank,Chinook,FALSE,14.161666666666665,16.994,0.632455532033676,0.7071067811865475,-2.8323333333333345,-0.16666666666666674
Lower Chehalis salmon 2023,Standard,2023,10,NA,bank,TotalSalmon,TRUE,623.9545,461.768,0.14445282250503294,0.20845106380996012,162.18650000000008,0.3512294052424596
Lower Chehalis salmon 2023,Standard,2023,10,NA,bank,Chum,FALSE,4.8886666666666665,14.666,0.632455532033676,0.7071067811865475,-9.777333333333335,-0.6666666666666667
Lower Chehalis salmon 2023,Standard,2023,10,NA,bank,Coho,FALSE,604.9041666666667,430.10799999999995,0.14800644782833042,0.22808652767852686,174.79616666666675,0.40640064045929575
Lower Chehalis salmon 2023,Standard,2023,10,NA,boat,Chinook,FALSE,3.835,5.7524999999999995,1,0.5773502691896258,-1.9174999999999995,-0.33333333333333326
Lower Chehalis salmon 2023,Standard,2023,10,NA,boat,TotalSalmon,TRUE,2109.1995,1637.5185,0.07543849100188972,0.1877069117026547,471.68100000000027,0.2880462113863143
Lower Chehalis salmon 2023,Standard,2023,10,NA,boat,Chum,FALSE,16.52166666666667,19.826,0.3181318093739337,0.47550730186216755,-3.3043333333333322,-0.1666666666666666
Lower Chehalis salmon 2023,Standard,2023,10,NA,boat,Coho,FALSE,2088.8428333333336,1611.94,0.07741385650248475,0.19091569004831369,476.90283333333355,0.29585644213390916
Lower Chehalis salmon 2023,Standard,2023,11,317,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,11,317,bank,TotalSalmon,TRUE,250.472,152.30583333333334,0.056878063306573856,0.511732705150136,98.16616666666667,0.6445332034776519
Lower Chehalis salmon 2023,Standard,2023,11,317,bank,Chum,FALSE,7.332999999999999,0,0.6324555320336759,NA,7.332999999999999,NA
Lower Chehalis salmon 2023,Standard,2023,11,317,bank,Coho,FALSE,243.139,152.30583333333334,0.04866326842287876,0.511732705150136,90.83316666666667,0.5963866562344405
Lower Chehalis salmon 2023,Standard,2023,11,317,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,11,317,boat,TotalSalmon,TRUE,56.535000000000004,65.88,0.04119122693003172,0.23247513845871173,-9.344999999999992,-0.1418488160291438
Lower Chehalis salmon 2023,Standard,2023,11,317,boat,Chum,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,11,317,boat,Coho,FALSE,56.535000000000004,65.88,0.04119122693003172,0.23247513845871173,-9.344999999999992,-0.1418488160291438
Lower Chehalis salmon 2023,Standard,2023,11,NA,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,11,NA,bank,TotalSalmon,TRUE,250.472,152.30583333333334,0.056878063306573856,0.511732705150136,98.16616666666667,0.6445332034776519
Lower Chehalis salmon 2023,Standard,2023,11,NA,bank,Chum,FALSE,7.332999999999999,0,0.6324555320336759,NA,7.332999999999999,NA
Lower Chehalis salmon 2023,Standard,2023,11,NA,bank,Coho,FALSE,243.139,152.30583333333334,0.04866326842287876,0.511732705150136,90.83316666666667,0.5963866562344405
Lower Chehalis salmon 2023,Standard,2023,11,NA,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,11,NA,boat,TotalSalmon,TRUE,56.535000000000004,65.88,0.04119122693003172,0.23247513845871173,-9.344999999999992,-0.1418488160291438
Lower Chehalis salmon 2023,Standard,2023,11,NA,boat,Chum,FALSE,0,0,NA,NA,0,NA
Lower Chehalis salmon 2023,Standard,2023,11,NA,boat,Coho,FALSE,56.535000000000004,65.88,0.04119122693003172,0.23247513845871173,-9.344999999999992,-0.1418488160291438
Lower Chehalis salmon 2023,Standard,2023,12,317,bank,Chinook,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,bank,TotalSalmon,TRUE,2.0715,NA,0.7745966692414835,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,bank,Chum,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,bank,Coho,FALSE,2.0715,NA,0.7745966692414835,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,boat,Chinook,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,boat,TotalSalmon,TRUE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,boat,Chum,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,317,boat,Coho,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,bank,Chinook,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,bank,TotalSalmon,TRUE,2.0715,NA,0.7745966692414835,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,bank,Chum,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,bank,Coho,FALSE,2.0715,NA,0.7745966692414835,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,boat,Chinook,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,boat,TotalSalmon,TRUE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,boat,Chum,FALSE,0,NA,NA,NA,NA,NA
Lower Chehalis salmon 2023,Standard,2023,12,NA,boat,Coho,FALSE,0,NA,NA,NA,NA,NA
Nisqually salmon 2022,Standard,2022,7,786,bank,Chinook,FALSE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,7,786,bank,TotalSalmon,TRUE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,7,786,bank,Coho,FALSE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,7,786,boat,Chinook,FALSE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,7,786,boat,TotalSalmon,TRUE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,7,786,boat,Coho,FALSE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,8,786,bank,Chinook,FALSE,70.488,77.41018181818183,0.12493494045693479,0.2842269825049043,-6.922181818181826,-0.08942211031670733
Nisqually salmon 2022,Standard,2022,8,786,bank,TotalSalmon,TRUE,70.488,77.41018181818183,0.12493494045693479,0.2842269825049043,-6.922181818181826,-0.08942211031670733
Nisqually salmon 2022,Standard,2022,8,786,bank,Coho,FALSE,0,0,NA,NA,0,NA
Nisqually salmon 2022,Standard,2022,8,786,boat,Chinook,FALSE,16.114,18.715333333333334,0,0.48081866336422835,-2.601333333333333,-0.1389947636519075
Nisqually salmon 2022,Standard,2022,8,786,boat,TotalSalmon,TRUE,16.749,19.562,0,0.4641015609830874,-2.8130000000000024,-0.14379920253552816
Nisqually salmon 2022,Standard,2022,8,786,boat,Coho,FALSE,0.635,0.8466666666666667,0,0.5,-0.21166666666666667,-0.25
Nisqually salmon 2022,Standard,2022,9,786,bank,Chinook,FALSE,1372.578,1324.9043333333334,0.023816625899602373,0.09557782377933557,47.67366666666658,0.03598272378408195
Nisqually salmon 2022,Standard,2022,9,786,bank,TotalSalmon,TRUE,1839.5003333333334,1805.9604166666668,0.029582559634439273,0.06949933658472393,33.53991666666661,0.018571789479512834
