analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,16.7775,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-19,2024-08-25,34,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,2.167,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,9.391777999999999,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,10.834999999999999,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,2.084,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-08-26,2024-09-01,35,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,4.168,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,15.406,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,4,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,61.624,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,4.3185,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,37.29888450000001,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,12.9555,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,3,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-02,2024-09-08,36,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,42.3755,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,3591.3660005000006,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,211.8775,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,2.876,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,5.752,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,18.1685,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,660.1887845000001,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-09,2024-09-15,37,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,36.337,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,19.1165,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,730.8811444999999,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekday,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,95.5825,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,16.443,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-16,2024-09-22,38,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,32.886,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekday,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,7.44,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,39.214368,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,26.5,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Bank,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,14.88,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,2,week
736E14B6-43E9-4504-B4D7-D35AC0AB1B75,CRM - Roving Creel Project,Drano Lake salmon and steelhead 2024,2,2024-09-23,2024-09-29,39,weekend,Boat,Chinook|Coho|Sockeye_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,7.314,week
