fishery_name,year,location,in_batch,in_interviews,status,month,n_batch,n_int_complete,pct_diff,mean_trip_length,mean_hrs_int,ratio
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,9,133,138,-3.6231884057971016,3.712907443609023,3.1180623973727424,1.1907739392058005
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,9,133,138,-3.6231884057971016,3.712907443609023,3.1180623973727424,1.1907739392058005
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,10,153,168,-8.928571428571429,3.38518522875817,3.110014947683109,1.088478764798239
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,10,153,168,-8.928571428571429,3.38518522875817,3.110014947683109,1.088478764798239
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,11,67,73,-8.219178082191782,3.312686417910448,3.1507692307692308,1.0513897322469683
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,11,67,73,-8.219178082191782,3.312686417910448,3.1507692307692308,1.0513897322469683
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,12,43,44,-2.272727272727273,3.233333488372093,3.2232974910394265,1.0031135808471188
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,12,43,44,-2.272727272727273,3.233333488372093,3.2232974910394265,1.0031135808471188
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,9,133,138,-3.6231884057971016,3.712907443609023,3.1180623973727424,1.1907739392058005
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,9,133,138,-3.6231884057971016,3.712907443609023,3.1180623973727424,1.1907739392058005
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,10,153,168,-8.928571428571429,3.38518522875817,3.110014947683109,1.088478764798239
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,10,153,168,-8.928571428571429,3.38518522875817,3.110014947683109,1.088478764798239
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,11,67,73,-8.219178082191782,3.312686417910448,3.1507692307692308,1.0513897322469683
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,11,67,73,-8.219178082191782,3.312686417910448,3.1507692307692308,1.0513897322469683
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,12,43,44,-2.272727272727273,3.233333488372093,3.2232974910394265,1.0031135808471188
Humptulips salmon 2024,2024,bank,TRUE,TRUE,both,12,43,44,-2.272727272727273,3.233333488372093,3.2232974910394265,1.0031135808471188
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,9,108,114,-5.2631578947368425,6.533950833333333,6.338235294117647,1.0308785537509668
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,9,108,114,-5.2631578947368425,6.533950833333333,6.338235294117647,1.0308785537509668
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,10,94,95,-1.0526315789473684,6.838652659574468,6.818421052631579,1.0029671982394048
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,10,94,95,-1.0526315789473684,6.838652659574468,6.818421052631579,1.0029671982394048
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,11,27,26,3.8461538461538463,6.573457037037037,6.480769230769231,1.0143019760413232
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,11,27,26,3.8461538461538463,6.573457037037037,6.480769230769231,1.0143019760413232
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,12,15,14,7.142857142857143,6.692222,6.705952380952381,0.9979525084324516
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,12,15,14,7.142857142857143,6.692222,6.705952380952381,0.9979525084324516
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,9,108,114,-5.2631578947368425,6.533950833333333,6.338235294117647,1.0308785537509668
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,9,108,114,-5.2631578947368425,6.533950833333333,6.338235294117647,1.0308785537509668
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,10,94,95,-1.0526315789473684,6.838652659574468,6.818421052631579,1.0029671982394048
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,10,94,95,-1.0526315789473684,6.838652659574468,6.818421052631579,1.0029671982394048
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,11,27,26,3.8461538461538463,6.573457037037037,6.480769230769231,1.0143019760413232
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,11,27,26,3.8461538461538463,6.573457037037037,6.480769230769231,1.0143019760413232
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,12,15,14,7.142857142857143,6.692222,6.705952380952381,0.9979525084324516
Humptulips salmon 2024,2024,boat,TRUE,TRUE,both,12,15,14,7.142857142857143,6.692222,6.705952380952381,0.9979525084324516
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,9,60,62,-3.225806451612903,3.4208333333333334,2.784090909090909,1.2287074829931972
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,9,60,62,-3.225806451612903,3.4208333333333334,2.784090909090909,1.2287074829931972
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,10,143,159,-10.062893081761006,3.768764195804196,3.158938172043011,1.1930477871198049
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,10,143,159,-10.062893081761006,3.768764195804196,3.158938172043011,1.1930477871198049
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,11,140,144,-2.7777777777777777,3.2760710714285715,2.981951640759931,1.0986331993612366
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,11,140,144,-2.7777777777777777,3.2760710714285715,2.981951640759931,1.0986331993612366
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,12,75,79,-5.063291139240507,3.4340001333333334,3.462676056338028,0.9917185660633178
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,12,75,79,-5.063291139240507,3.4340001333333334,3.462676056338028,0.9917185660633178
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,9,60,62,-3.225806451612903,3.4208333333333334,2.784090909090909,1.2287074829931972
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,9,60,62,-3.225806451612903,3.4208333333333334,2.784090909090909,1.2287074829931972
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,10,143,159,-10.062893081761006,3.768764195804196,3.158938172043011,1.1930477871198049
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,10,143,159,-10.062893081761006,3.768764195804196,3.158938172043011,1.1930477871198049
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,11,140,144,-2.7777777777777777,3.2760710714285715,2.981951640759931,1.0986331993612366
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,11,140,144,-2.7777777777777777,3.2760710714285715,2.981951640759931,1.0986331993612366
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,12,75,79,-5.063291139240507,3.4340001333333334,3.462676056338028,0.9917185660633178
Humptulips salmon 2025,2025,bank,TRUE,TRUE,both,12,75,79,-5.063291139240507,3.4340001333333334,3.462676056338028,0.9917185660633178
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,9,70,72,-2.7777777777777777,5.435238285714286,5.421917808219178,1.0024567833682234
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,9,70,72,-2.7777777777777777,5.435238285714286,5.421917808219178,1.0024567833682234
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,10,81,78,3.8461538461538463,7.017283827160494,7.026793248945148,0.9986466911081977
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,10,81,78,3.8461538461538463,7.017283827160494,7.026793248945148,0.9986466911081977
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,11,58,60,-3.3333333333333335,6.191379310344828,6.173055555555556,1.0029683443838087
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,11,58,60,-3.3333333333333335,6.191379310344828,6.173055555555556,1.0029683443838087
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,12,5,5,0,6.53,6.53,1
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,12,5,5,0,6.53,6.53,1
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,9,70,72,-2.7777777777777777,5.435238285714286,5.421917808219178,1.0024567833682234
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,9,70,72,-2.7777777777777777,5.435238285714286,5.421917808219178,1.0024567833682234
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,10,81,78,3.8461538461538463,7.017283827160494,7.026793248945148,0.9986466911081977
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,10,81,78,3.8461538461538463,7.017283827160494,7.026793248945148,0.9986466911081977
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,11,58,60,-3.3333333333333335,6.191379310344828,6.173055555555556,1.0029683443838087
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,11,58,60,-3.3333333333333335,6.191379310344828,6.173055555555556,1.0029683443838087
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,12,5,5,0,6.53,6.53,1
Humptulips salmon 2025,2025,boat,TRUE,TRUE,both,12,5,5,0,6.53,6.53,1
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,23,22,4.545454545454546,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,23,22,4.545454545454546,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,NA,22,NA,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,NA,22,NA,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,43,42,2.380952380952381,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,43,42,2.380952380952381,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,NA,42,NA,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,NA,42,NA,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,44,48,-8.333333333333334,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,44,48,-8.333333333333334,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,NA,48,NA,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,NA,48,NA,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,23,22,4.545454545454546,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,23,22,4.545454545454546,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,NA,22,NA,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,9,NA,22,NA,3.0405791304347827,2.622549019607843,1.159398397399431
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,43,42,2.380952380952381,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,43,42,2.380952380952381,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,NA,42,NA,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,10,NA,42,NA,2.965890930232558,2.5890873015873015,1.145535312159713
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,44,48,-8.333333333333334,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,44,48,-8.333333333333334,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,NA,48,NA,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,bank,TRUE,TRUE,both,11,NA,48,NA,2.323105909090909,2.077991452991453,1.1179573937835943
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,212,240,-11.666666666666666,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,4.878931179245283,4.804371584699454,1.015519114879307
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,9,8,240,-96.66666666666667,3.6166675,4.804371584699454,0.7527867976569609
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,215,238,-9.663865546218487,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.915658976744186,4.856846473029045,1.0121091955534804
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,10,11,238,-95.3781512605042,4.94394,4.856846473029045,1.017932114480991
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,24,35,-31.428571428571427,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,3.948332,4.474285714285714,0.882449680715198
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,4.699999583333334,4.474285714285714,1.050446905598127
Lower Chehalis salmon 2023,2023,boat,TRUE,TRUE,both,11,10,35,-71.42857142857143,3.948332,4.474285714285714,0.882449680715198
Nooksack fall salmon 2023,2023,bank,TRUE,TRUE,both,11,17,17,0,2.236275294117647,2.115217391304348,1.057231896499607
Nooksack fall salmon 2023,2023,bank,TRUE,TRUE,both,11,17,17,0,2.236275294117647,2.115217391304348,1.057231896499607
Nooksack fall salmon 2023,2023,bank,TRUE,TRUE,both,11,17,17,0,2.236275294117647,2.115217391304348,1.057231896499607
Nooksack fall salmon 2023,2023,bank,TRUE,TRUE,both,11,17,17,0,2.236275294117647,2.115217391304348,1.057231896499607
Nooksack fall salmon 2023,2023,boat,TRUE,TRUE,both,11,4,4,0,4.591665,4.591666666666667,0.9999996370235934
Nooksack fall salmon 2023,2023,boat,TRUE,TRUE,both,11,4,4,0,4.591665,4.591666666666667,0.9999996370235934
Nooksack fall salmon 2023,2023,boat,TRUE,TRUE,both,11,4,4,0,4.591665,4.591666666666667,0.9999996370235934
Nooksack fall salmon 2023,2023,boat,TRUE,TRUE,both,11,4,4,0,4.591665,4.591666666666667,0.9999996370235934
Nooksack fall salmon 2024,2024,bank,TRUE,TRUE,both,11,10,9,11.11111111111111,2.934999,1.802121212121212,1.628635732302001
Nooksack fall salmon 2024,2024,bank,TRUE,TRUE,both,11,10,9,11.11111111111111,2.934999,1.802121212121212,1.628635732302001
Nooksack fall salmon 2024,2024,bank,TRUE,TRUE,both,11,10,9,11.11111111111111,2.934999,1.802121212121212,1.628635732302001
Nooksack fall salmon 2024,2024,bank,TRUE,TRUE,both,11,10,9,11.11111111111111,2.934999,1.802121212121212,1.628635732302001
Nooksack fall salmon 2024,2024,boat,TRUE,TRUE,both,11,2,3,-33.333333333333336,4.725,5.294444444444444,0.8924449108079747
Nooksack fall salmon 2024,2024,boat,TRUE,TRUE,both,11,2,3,-33.333333333333336,4.725,5.294444444444444,0.8924449108079747
Nooksack fall salmon 2024,2024,boat,TRUE,TRUE,both,11,2,3,-33.333333333333336,4.725,5.294444444444444,0.8924449108079747
Nooksack fall salmon 2024,2024,boat,TRUE,TRUE,both,11,2,3,-33.333333333333336,4.725,5.294444444444444,0.8924449108079747
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,3,3,0,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,3,3,0,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,9,NA,3,NA,4.0722233333333335,3.1958333333333333,1.2742289439374186
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,1,10,-90,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,1,10,-90,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,1,10,-90,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,1,10,-90,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,6,10,-40,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,6,10,-40,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,6,10,-40,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,6,10,-40,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,5.25,4.704761904761905,1.1158906882591093
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,10,NA,10,NA,6.641666666666667,4.704761904761905,1.4116902834008096
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,4.658928214285714,3.839075630252101,1.213554684250848
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,6.558333333333334,3.839075630252101,1.7083105322680676
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,4.88889,3.839075630252101,1.2734549852249097
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,4.150756818181818,3.839075630252101,1.081186519346911
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,4.658928214285714,3.839075630252101,1.213554684250848
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,6.558333333333334,3.839075630252101,1.7083105322680676
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,4.88889,3.839075630252101,1.2734549852249097
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,28,74,-62.16216216216216,4.150756818181818,3.839075630252101,1.081186519346911
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,4.658928214285714,3.839075630252101,1.213554684250848
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,6.558333333333334,3.839075630252101,1.7083105322680676
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,4.88889,3.839075630252101,1.2734549852249097
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,4.150756818181818,3.839075630252101,1.081186519346911
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,4.658928214285714,3.839075630252101,1.213554684250848
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,6.558333333333334,3.839075630252101,1.7083105322680676
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,4.88889,3.839075630252101,1.2734549852249097
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,6,74,-91.89189189189189,4.150756818181818,3.839075630252101,1.081186519346911
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,NA,74,NA,4.658928214285714,3.839075630252101,1.213554684250848
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,NA,74,NA,6.558333333333334,3.839075630252101,1.7083105322680676
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,NA,74,NA,4.88889,3.839075630252101,1.2734549852249097
Quillayute fall salmon 2022,2022,bank,TRUE,TRUE,both,11,NA,74,NA,4.150756818181818,3.839075630252101,1.081186519346911
