fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,species_scope,is_total,est_cg,harvest_est,harvest_var,n_strata,harvest_se,harvest_cv,harvest_l95,harvest_u95,life_stage_levels,fin_mark_levels,fate_levels,total_effort_hrs,harvest_per_hr,pe_period,source,run_id
Humptulips salmon 2023,Standard,2023,11,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|NA|UM_Kept,374.348,2643.6796124000007,7,51.416725026006866,0.13735007272913669,273.57121894902656,475.12478105097347,Adult|Jack,AD|NA|UM,Kept,4298.937838355954,0.08707918422546025,week,batch,NA
Humptulips salmon 2023,Standard,2023,11,358,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|NA|UM_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|NA|UM,Kept,4298.937838355954,0,week,batch,NA
Humptulips salmon 2023,Standard,2023,11,358,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|NA|UM_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|NA|UM,Kept,4298.937838355954,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,495.7935,2742.8621139055554,12,52.3723411153784,0.10563337582154346,393.14371141385834,598.4432885861416,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12621.007315980964,0.03928319567426418,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,660.8588333333333,3756.536241194444,12,61.2905885205424,0.09274384396346227,540.7292798330702,780.9883868335965,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12621.007315980964,0.05236181366415508,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,12,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12621.007315980964,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,165.06900000000002,1428.313117488889,12,37.79303001201265,0.22895292278994023,90.99466117645522,239.1433388235448,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12621.007315980964,0.01307890851081168,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,978.993,4234.693587222223,10,65.07452333457559,0.06647087704873843,851.4469342642319,1106.5390657357682,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12256.436699659427,0.07987582557556908,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1301.8878333333334,6242.6851935277755,10,79.01066506192551,0.06068930290225374,1147.0269298119597,1456.7487368547074,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12256.436699659427,0.10622074467773404,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,10,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12256.436699659427,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,9,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,322.89116666666666,278.434608461111,10,16.68635995240157,0.05167796977743761,290.1859011599596,355.5964321733737,Adult|Jack|NA,AD|NA|UM|UNK,Kept,12256.436699659427,0.02634461993963048,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,118.54866666666666,709.8192970444444,10,26.64243414263127,0.2247383702555176,66.32949574710938,170.76783758622395,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10912.111765396932,0.0108639527540941,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,961.808,9628.551963066668,10,98.12518516194844,0.10202159387523128,769.482637082581,1154.133362917419,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10912.111765396932,0.08814132595763546,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,84.60400000000001,401.8467454,10,20.04611546908777,0.2369405166314567,45.313613680587984,123.89438631941204,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10912.111765396932,0.00775321970842391,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,758.6485,8555.319374016666,10,92.49496945248788,0.12192071750288556,577.3583598731237,939.9386401268764,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10912.111765396932,0.06952352727963504,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,129.74133333333333,92.26243622222223,8,9.605333738200992,0.07403449225793625,110.9148792064594,148.56778746020728,Adult|Jack|NA,AD|NA|UM|UNK,Kept,9263.413860153258,0.01400577965013719,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1289.663,15982.43525788889,8,126.42165660158425,0.098026892763136,1041.8765530608948,1537.4494469391052,Adult|Jack|NA,AD|NA|UM|UNK,Kept,9263.413860153258,0.13922113590838348,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,16.778,0,8,0,0,16.778,16.778,Adult|Jack|NA,AD|NA|UM|UNK,Kept,9263.413860153258,0.00181121131510391,week,batch,NA
Humptulips salmon 2024,Standard,2024,10,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1143.1426666666666,16382.927448044446,8,127.99581027535412,0.11196836056218772,892.2708785269725,1394.0144548063606,Adult|Jack|NA,AD|NA|UM|UNK,Kept,9263.413860153258,0.12340403699157992,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,11,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5690.811265279626,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,345.101,6031.309453275001,11,77.66150560782994,0.2250399321005443,192.88444900865332,497.3175509913467,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5690.811265279626,0.06064179321944935,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,152.908,1443.8803008999998,11,37.99842497920144,0.24850514674968896,78.43108704076516,227.3849129592348,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5690.811265279626,0.02686927976910979,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,192.193,1703.114099875,11,41.268802985730034,0.2147258380155887,111.30614614796912,273.07985385203085,Adult|Jack|NA,AD|NA|UM|UNK,Kept,5690.811265279626,0.03377251345033955,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3220.0622222222223,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,212.145,646.8381339999999,4,25.433012680372727,0.1198850440989546,162.29629514646948,261.9937048535306,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3220.0622222222223,0.06588226728538027,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,35.862,0,4,0,0,35.862,35.862,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3220.0622222222223,0.01113705187201351,week,batch,NA
Humptulips salmon 2024,Standard,2024,11,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,176.283,646.8381339999999,4,25.433012680372727,0.1442737682043801,126.43429514646944,226.13170485353052,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3220.0622222222223,0.05474521541336675,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2539.122063779273,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,40.49166666666667,152.50775498611108,9,12.349403021446465,0.30498628577352865,16.286836744631596,64.69649658870173,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2539.122063779273,0.01594711307671368,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2539.122063779273,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,40.49166666666667,152.50775498611108,9,12.349403021446465,0.30498628577352865,16.286836744631596,64.69649658870173,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2539.122063779273,0.01594711307671368,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,893.033031077054,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,11.4395,52.05994575000001,5,7.215257843625549,0.6307319239149918,-2.7024053735060747,25.581405373506076,Adult|Jack|NA,AD|NA|UM|UNK,Kept,893.033031077054,0.012809716552369,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,893.033031077054,0,week,batch,NA
Humptulips salmon 2024,Standard,2024,12,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,11.4395,52.05994575000001,5,7.215257843625549,0.6307319239149918,-2.7024053735060747,25.581405373506076,Adult|Jack|NA,AD|NA|UM|UNK,Kept,893.033031077054,0.012809716552369,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,543.304,31432.70058473333,8,177.29269749409684,0.3263231956585942,195.81031291157015,890.7976870884297,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11334.341081891613,0.04793432596342219,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,725.5328333333333,19188.60538055,8,138.5229417120139,0.19092580700392917,454.0278675777861,997.0377990888804,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11334.341081891613,0.06401191106666851,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11334.341081891613,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,182.22883333333337,1813.9230957944444,8,42.59017604793909,0.23371809646628783,98.75208827937271,265.70557838729394,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11334.341081891613,0.01607758510324631,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1303.9815,3343.0476120611115,8,57.81909383638861,0.04434042494957836,1190.6560760806783,1417.3069239193214,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13192.165806781046,0.09884514181361535,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1445.435,3007.6841173111115,8,54.84235696349229,0.03794176629422443,1337.943980351555,1552.926019648445,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13192.165806781046,0.1095676798768718,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13192.165806781046,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,9,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,141.44899999999998,470.07046619999994,8,21.681108509483547,0.1532786269926514,98.95402732141224,183.94397267858773,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13192.165806781046,0.01072219695171601,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,64.14,74.20315540000001,9,8.614125341553837,0.13430192300520483,47.25631433055448,81.02368566944551,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11408.081324330053,0.00562233018651509,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,579.1923333333334,2940.198067244444,9,54.22359327123613,0.09361932151133928,472.9140905217106,685.4705761449562,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11408.081324330053,0.05077035452912559,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,38.909499999999994,246.34134375,9,15.695265010505556,0.403378738110373,8.146780579409103,69.67221942059089,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11408.081324330053,0.00341069623311832,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,476.14483333333334,2986.992831794445,9,54.65338810901338,0.11478311699069164,369.0241926396671,583.2654740269995,Adult|Jack|NA,AD|NA|UM|UNK,Kept,11408.081324330053,0.04173750342381042,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,76.24766666666667,435.75520097777775,8,20.874750321327863,0.2737755951613102,35.33315603686406,117.16217729646928,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10603.035678104574,0.00719111667464434,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1147.2445,11788.805035616666,8,108.57626368418038,0.09464091018451636,934.4350231790064,1360.0539768209935,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10603.035678104574,0.10819962648707077,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10603.035678104574,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,10,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,1070.9975,9404.176479616664,8,96.9751333054854,0.09054655431547264,880.9262387212485,1261.0687612787513,Adult|Jack|NA,AD|NA|UM|UNK,Kept,10603.035678104574,0.10100857268750171,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4634.057427816,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,120.222,2247.002515,8,47.40255810607694,0.3942918775771235,27.31298611208921,213.1310138879108,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4634.057427816,0.02594313986666752,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,63.882,1310.237804,8,36.19720712983254,0.5666260782353799,-7.064525974471785,134.82852597447177,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4634.057427816,0.0137853276518645,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,56.341,326.05853400000007,8,18.057090961724708,0.3204964583824339,20.949101715019573,91.73289828498042,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4634.057427816,0.01215802800841705,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3639.086678921568,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,245.3535,1870.67733675,6,43.251327572110426,0.17628168162308844,160.58089795866357,330.1261020413364,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3639.086678921568,0.06742172463798243,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,14.919,137.684241,6,11.733892832304203,0.7865066581073936,-8.079429951316245,37.91742995131624,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3639.086678921568,0.00409965502784374,week,batch,NA
Humptulips salmon 2025,Standard,2025,11,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,230.4345,1033.3154097499998,6,32.14522374708255,0.13949831187206146,167.42986145571822,293.43913854428183,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3639.086678921568,0.0633220696101387,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3976.748345587,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,2.658,7.064964,9,2.658,1,-2.5516799999999997,7.86768,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3976.748345587,6.683852658038028e-4,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3976.748345587,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,2.658,7.064964,9,2.658,1,-2.5516799999999997,7.86768,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3976.748345587,6.683852658038028e-4,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,683.0220261437908,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,14.195,0,3,0,0,14.195,14.195,Adult|Jack|NA,AD|NA|UM|UNK,Kept,683.0220261437908,0.02078263870953357,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,683.0220261437908,0,week,batch,NA
Humptulips salmon 2025,Standard,2025,12,358,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,14.195,0,3,0,0,14.195,14.195,Adult|Jack|NA,AD|NA|UM|UNK,Kept,683.0220261437908,0.02078263870953357,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,381.258,146.3304433333333,5,12.096712087725876,0.03172841510925902,357.54844430805724,404.9675556919427,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0.10040495063024188,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,381.258,146.3304433333333,5,12.096712087725876,0.03172841510925902,357.54844430805724,404.9675556919427,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0.10040495063024188,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,96.42633333333332,76.17040111111112,5,8.727565589046645,0.09051018832041018,79.32030477880191,113.53236188786477,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0.00448684905608283,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3504.0263333333332,69621.77527555556,5,263.8593854225306,0.07530177011299019,2986.861937905174,4021.190728761493,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0.16304713352375472,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,317,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3407.603666666667,67983.19042222222,5,260.7358633219109,0.07651590056450547,2896.5613745557216,3918.645958777612,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0.15856045508268235,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,381.258,146.3304433333333,5,12.096712087725876,0.03172841510925902,357.54844430805724,404.9675556919427,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0.10040495063024188,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,381.258,146.3304433333333,5,12.096712087725876,0.03172841510925902,357.54844430805724,404.9675556919427,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3797.203201703139,0.10040495063024188,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,96.42633333333332,76.17040111111112,5,8.727565589046645,0.09051018832041018,79.32030477880191,113.53236188786477,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0.00448684905608283,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3504.0263333333332,69621.77527555556,5,263.8593854225306,0.07530177011299019,2986.861937905174,4021.190728761493,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0.16304713352375472,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0,week,batch,NA
Lower Chehalis salmon 2023,Standard,2023,9,NA,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,3407.603666666667,67983.19042222222,5,260.7358633219109,0.07651590056450547,2896.5613745557216,3918.645958777612,Adult|Jack|NA,AD|NA|UM|UNK,Kept,21490.879708245982,0.15856045508268235,week,batch,NA
